Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.7,,0.1,3.4,2,Smoker,Smoked 3 months before Pregnancy,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,SMK2,BOC12,RES26
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,53.5,,46.8,60,185,Unintended,Pregnancy Intendedness,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,IND2,BOC11,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,148,,,,,,Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,BOC14,BOC14,
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,63.8,,57.5,69.6,166,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,AGE4,BOC17,RES17
2007,MO,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1.5,,0.6,3.7,7,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO99,29,AGE2,BOC17,RES3
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,17.4,,14.5,20.8,128,Non-WIC,On WIC during Pregnancy,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,WIC1,BOC10,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,25,,,,,,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,BOC4,BOC4,
2007,MO,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,48.8,,44,53.5,315,WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO8,29,WIC2,BOC10,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,37.3,,33.9,40.9,444,Intended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,IND1,BOC11,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,50.8,,44.7,56.9,322,"Less than $10,000",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,INC39,BOC14,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,47.2,,43.1,51.3,274,NBW (>2500g),Birth Weight,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,BWT2,BOC1,RES25
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,61.5,,45.3,75.5,38,INADEQUATE PNC,Adequacy of Prenatal care,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,PNC2,BOC18,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,48.7,,28.6,69.2,19,Hispanic,Mother Hispanic,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,HIS1,BOC8,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,59.2,,55.4,62.9,733,Non-Smoker,Smoked 3 months before Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,SMK1,BOC12,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,89.7,,83.3,93.8,129,Smoker,Smoked last 3 months of Pregnancy,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,SMK2,BOC13,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,45.2,,40.5,50.1,322,25-34 yrs,Maternal Age (4 Levels),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,AYR5,BOC4,RES23
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,95.4,,93.7,96.7,1273,Non-Hispanic,Mother Hispanic,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,HIS2,BOC8,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.9,,0.2,3.8,2,<20 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,AYR1,BOC19,RES26
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,54.4,,49.6,59.2,359,Non-WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,WIC1,BOC10,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AGE5,BOC17,RES25
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.3,,2.2,5,31,Non-Smoker,Smoked last 3 months of Pregnancy,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,SMK1,BOC13,RES3
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,29,,,,,,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,BOC4,BOC4,
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,20.7,,17.2,24.7,89,Hispanic,Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,ETH2,BOC6,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,PNC4,BOC18,RES40
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.1,,0,0.5,2,Intended,Pregnancy Intendedness,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,IND1,BOC11,RES26
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,1.3,,0.2,8.8,1,Hispanic,Mother Hispanic,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,HIS1,BOC8,RES26
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,94.7,,92.2,96.5,635,>12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO9,5,12YR2,BOC5,RES23
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,2.6,,0.7,9.3,3,Hispanic,Maternal Race/Ethnicity,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,ETH2,BOC6,RES4
2007,MO,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,34,,30,38.2,270,Non-WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO99,29,WIC1,BOC10,RES25
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,97.6,,90.7,99.4,40,Hispanic,Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,ETH2,BOC6,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,42.3,,37.8,46.8,306,MARRIED,Marital Status,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,MA1,BOC3,RES17
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,69.9,,65.3,74,562,20-29 yrs,Maternal Age (3 Levels),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,AYR2,BOC19,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,2,,0.9,4.5,13,12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,12YR3,BOC5,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.1,,0,1,1,0,Number of Previous Live Births,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,PRV0,BOC20,RES26
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,46,,,,,,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,BOC18,BOC18,
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,47,,,,,,Mother Hispanic,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,BOC8,BOC8,
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,4.7,,2.9,7.6,25,WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,WIC2,BOC10,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,1.1,,0.1,7,1,INADEQUATE PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,PNC2,BOC18,RES26
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,AGE5,BOC17,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,ETH2,BOC6,RES4
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,75,,72.7,77.2,1015,None,None,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,BOC99,BOC99,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,32,,,,,,Maternal Age - 18 to 44 years only,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,BOC16,BOC16,
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,0.8,,0.1,4.8,1,<20 yrs,Maternal Age (4 Levels),"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,AYR1,BOC4,RES3
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,34.5,,31.1,38.1,336,ADEQUATE PNC,Adequacy of Prenatal care,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,PNC1,BOC18,RES25
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,21.1,,17.5,25.1,162,>12 yrs,Maternal Education,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,12YR2,BOC5,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,80.1,,62.8,90.6,55,Age < 18,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,AGE1,BOC17,RES25
2007,HI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,66.2,,60.1,71.8,160,"Less than $10,000",Income (years 2004 and beyond),"(21.304850435, -157.857749403)",CLA9,TOP2,QUO8,15,INC39,BOC14,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,13.1,,8,20.7,33,< 12 yrs,Maternal Education,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,12YR1,BOC5,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,11.1,,3.2,31.9,4,Age < 18,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,AGE1,BOC17,RES4
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,4,,2.6,5.9,22,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,AGE3,BOC17,RES4
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,31,,,,,,Birth Weight,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,BOC1,BOC1,
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,91.2,,88.7,93.2,588,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO9,15,AGE4,BOC17,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,96.9,,94.4,98.3,383,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO9,23,AGE3,BOC17,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,47.9,,44.1,51.7,527,Non-Smoker,Smoked last 3 months of Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,SMK1,BOC13,RES17
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,34.3,,28.2,41,133,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,AGE4,BOC17,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,94.6,,89.4,97.3,329,"$25,000 to $49,999",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,INC37,BOC14,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,13.9,,10.6,18,95,Non-Medicaid,Medicaid Recipient,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,MED2,BOC9,RES40
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,3,,1.9,4.6,18,OTHER,Marital Status,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,MA2,BOC3,RES4
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,,,,,,Hispanic,Mother Hispanic,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,HIS1,BOC8,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1,,0.3,3.7,3,20-24 yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,AYR4,BOC4,RES3
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,PNC4,BOC18,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,78,,,,,,On WIC during Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,BOC10,BOC10,
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,41.8,,36.2,47.6,218,20-24 yrs,Maternal Age (4 Levels),"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AYR4,BOC4,RES25
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,34,,,,,,Birth Weight,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,BOC1,BOC1,
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,15,,,,,,On WIC during Pregnancy,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,BOC10,BOC10,
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,149,,,,,,Income (years 2004 and beyond),"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,BOC14,BOC14,
2007,MO,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.1,,2,4.8,28,ADEQUATE PNC,Adequacy of Prenatal care,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO99,29,PNC1,BOC18,RES3
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,50.8,,45.7,55.9,426,20-29 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,AYR2,BOC19,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3.4,,1.2,9.1,6,"Less than $10,000",Income (years 2004 and beyond),"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO9,23,INC39,BOC14,RES40
2007,MO,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,56.2,,51.9,60.4,421,1 or more,Number of Previous Live Births,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO8,29,PRV1,BOC20,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,75.7,,64.6,84.2,76,LBW (<=2500g),Birth Weight,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,BWT1,BOC1,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,0.8,,0.3,1.9,8,"Less than $10,000",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,INC39,BOC14,RES3
