Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,81.8,,62.2,92.5,56,35+ yrs,Maternal Age (4 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO165,41,AYR6,BOC4,RES24
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,45.2,,38.4,52.2,144,>12 yrs,Maternal Education,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO241,29,12YR2,BOC5,RES23
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,47,,39.9,54.3,147,Non-Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,HIS2,BOC8,RES40
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,706,,,,,,Medicaid Recipient,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO160,55,BOC9,BOC9,
2007,WV,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,46.8,,38,55.7,100,>12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO3,54,12YR2,BOC5,RES40
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO162,23,AGE5,BOC17,RES41
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,21.5,,13.7,32.2,25,Intended,Pregnancy Intendedness,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO161,23,IND1,BOC11,RES24
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,60.4,,32.2,83,22,Age < 18,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO163,39,AGE1,BOC17,RES24
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,45.8,,40.1,51.6,199,1 or more,Number of Previous Live Births,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,PRV1,BOC20,RES40
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,721,,,,,,Maternal Age - 18 to 44 years only,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO165,55,BOC16,BOC16,
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,8.1,,3.2,19,20,"Less than $10,000",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,INC39,BOC14,RES41
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,88.1,,80.1,93.2,100,12 yrs,Maternal Education,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO160,23,12YR3,BOC5,RES24
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,54.2,,42.9,65.2,55,30+ yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,AYR3,BOC19,RES23
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,54.1,,33,73.8,16,Age < 18,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO165,41,AGE1,BOC17,RES24
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,34.2,,27.5,41.6,110,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO161,5,AGE2,BOC17,RES41
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,93.7,,88.4,96.7,127,Smoker,Smoked 3 months before Pregnancy,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO164,15,SMK2,BOC12,RES24
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,50.9,,42.1,59.6,95,20-29 yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,AYR2,BOC19,RES23
2007,WI,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,62.8,,56.5,68.6,195,ADEQUATE PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO89,55,PNC1,BOC18,RES23
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,,,,,,Hispanic,Mother Hispanic,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO241,54,HIS1,BOC8,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,92.4,,86.5,95.8,128,LBW (<=2500g),Birth Weight,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO159,36,BWT1,BOC1,RES24
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,14.1,,9.5,20.5,40,OTHER,Marital Status,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO164,31,MA2,BOC3,RES41
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,,Percentage,808,,,,,,Adequacy of Prenatal care,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO164,36,BOC18,BOC18,
2007,OH,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,56.6,,51.2,61.9,355,Non-Smoker,Smoked last 3 months of Pregnancy,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO89,39,SMK1,BOC13,RES23
2007,NE,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,42.4,,35.3,49.8,118,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO241,31,AGE3,BOC17,RES23
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,54,,43.5,64.2,84,"White, non-Hispanic",Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO161,41,ETH4,BOC6,RES24
2007,OH,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,45.6,,35.9,55.7,74,"$25,000 to $49,999",Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO89,39,INC37,BOC14,RES40
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,98.1,,90.5,99.6,46,Age < 18,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO159,5,AGE1,BOC17,RES24
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,,,,,,LBW (<=2500g),Birth Weight,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO161,31,BWT1,BOC1,RES24
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,,,,,,"Black, non-Hispanic",Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO242,23,ETH1,BOC6,RES23
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,91.5,,75.6,97.4,55,<20 yrs,Maternal Age (4 Levels),"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO163,31,AYR1,BOC4,RES24
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,93.1,,84.7,97,74,Hispanic,Mother Hispanic,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO159,15,HIS1,BOC8,RES24
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,,Percentage,821,,,,,,Pregnancy Intendedness,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO163,36,BOC11,BOC11,
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,54.5,,47.3,61.5,163,Smoker,Smoked 3 months before Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,SMK2,BOC12,RES23
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,61.9,,48,74.1,44,"Less than $10,000",Income (years 2004 and beyond),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,INC39,BOC14,RES23
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,11.3,,7.9,16,39,"White, non-Hispanic",Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO163,29,ETH4,BOC6,RES41
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,,Percentage,1437,,,,,,Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO163,41,BOC14,BOC14,
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,72.9,,65.5,79.3,167,"Less than $10,000",Income (years 2004 and beyond),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO242,55,INC39,BOC14,RES40
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,,Percentage,1178,,,,,,Birth Weight,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO161,5,BOC1,BOC1,
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,947,,,,,,Mother Hispanic,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO165,29,BOC8,BOC8,
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,72.2,,63,79.8,75,LBW (<=2500g),Birth Weight,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO165,41,BWT1,BOC1,RES24
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,89.5,,68,97.2,40,INADEQUATE PNC,Adequacy of Prenatal care,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO163,54,PNC2,BOC18,RES24
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,77,,72.6,80.8,533,Non-WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO242,5,WIC1,BOC10,RES40
2007,NE,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,40.5,,35.8,45.4,280,Non-Hispanic,Mother Hispanic,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO241,31,HIS2,BOC8,RES23
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,YES (CHECKED),Percentage,9.8,,5.6,16.5,22,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO159,54,AGE2,BOC17,RES41
2007,HI,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,57.5,,51.8,63,162,12 yrs,Maternal Education,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO3,15,12YR3,BOC5,RES23
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,,Percentage,1391,,,,,,Number of Previous Live Births,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,BOC20,BOC20,
2007,OR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,51.4,,40.8,61.8,116,"Less than $10,000",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO241,41,INC39,BOC14,RES23
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,15.3,,7.2,29.7,9,INTERMEDIATE PNC,Adequacy of Prenatal care,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO165,23,PNC3,BOC18,RES41
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,93,,85.3,96.8,130,Non-Medicaid,Medicaid Recipient,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO163,54,MED2,BOC9,RES24
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,41.6,,33.9,49.6,63,"Black, non-Hispanic",Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO241,55,ETH1,BOC6,RES23
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,28.8,,23.6,34.6,70,Medicaid,Medicaid Recipient,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO165,15,MED1,BOC9,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,,Percentage,706,,,,,,Maternal Age (3 Levels),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO159,55,BOC19,BOC19,
2007,HI,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,38.9,,34.2,43.8,154,Medicaid,Medicaid Recipient,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO89,15,MED1,BOC9,RES40
2007,OR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,56.7,,47.4,65.5,160,Non-Medicaid,Medicaid Recipient,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO241,41,MED2,BOC9,RES23
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,YES (CHECKED),Percentage,6.6,,3.1,13.6,8,Non-Medicaid,Medicaid Recipient,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO159,55,MED2,BOC9,RES41
2007,OR,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,48.8,,41.5,56.2,247,20-29 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO89,41,AYR2,BOC19,RES23
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,,Percentage,861,,,,,,Smoked last 3 months of Pregnancy,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO159,23,BOC13,BOC13,
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,,,,,,INADEQUATE PNC,Adequacy of Prenatal care,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO160,29,PNC2,BOC18,RES41
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,89.7,,82,94.3,162,Non-WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO164,29,WIC1,BOC10,RES24
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,22.2,,18.2,26.8,106,0,Number of Previous Live Births,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO242,23,PRV0,BOC20,RES23
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,11.5,,6.8,18.9,24,0,Number of Previous Live Births,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO162,39,PRV0,BOC20,RES41
2007,OH,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,59.4,,53.3,65.3,282,20-29 yrs,Maternal Age (3 Levels),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO89,39,AYR2,BOC19,RES23
